學號,性別,學籍班(簡稱),入學身分,入學方式,國籍,畢業方式,民族,新住民(國籍),排108-1,排108-2,排109-1,排109-2,排110-1,缺108-1,缺108-2,缺109-1,缺109-2,缺110-1
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.538461538,0.58,0.48,0.6875,0.688888889,0,0.166666667,0,0.166666667,0.222222222
108112**,男,日企管108孝,一般生,甄選入學,台灣,畢業,無,無,0.538461538,0.545454545,0.510204082,0.571428571,0.714285714,0.166666667,0.166666667,0.182539683,0,0.173611111
108131**,男,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.53968254,0.633333333,0.777777778,0.484375,0.412698413,0.175925926,0.166666667,0.208333333,0.208333333,0.208333333
108155**,女,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.547169811,0.603773585,0.877192982,0.351851852,0.545454545,0.188271605,0.166666667,0.527777778,0.194444444,0.263888889
108146**,女,日應英108孝,一般生,聯合分發,台灣,畢業,無,無,0.551724138,0.298245614,0.296296296,0.28,0.269230769,0.208333333,0,0.222222222,0.166666667,0.25
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.551724138,0.421052632,0.49122807,0.346153846,0.396226415,0.183333333,0.291666667,0.458333333,0.166666667,0
108132**,女,日觀光108孝,一般生,聯合分發,台灣,畢業,無,無,0.551724138,0.803278689,0.777777778,0.483333333,0.631578947,0.226851852,0.246527778,0.344135802,0.197916667,0.225
108151**,男,日資科108忠,一般生,甄選入學,台灣,畢業,無,無,0.553571429,0.924528302,0.934782609,0.804347826,0.622222222,0.199074074,0.237654321,0.202380952,0.257936508,0.201388889
108117**,女,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.553571429,0.55,0.949152542,0.983050847,0.694915254,0,0.166666667,0.211111111,0.260416667,0.275252525
108138**,女,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.557377049,0.457627119,0.327586207,0.327868852,0.166666667,0.208333333,0.208333333,0.222222222,0,0.208333333
108112**,女,日企管108孝,一般生,聯合分發,台灣,畢業,無,無,0.557692308,0.163636364,0.06122449,0.06122449,0.040816327,0,0,0,0,0
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.557692308,0.6,0.36,0.3125,0.333333333,0,0,0,0,0
108142**,女,日旅展108孝,一般生,繁星入學,台灣,畢業,無,無,0.558139535,0.446808511,0.588235294,0.346153846,0.44,0,0.166666667,0.208333333,0.166666667,0.166666667
108122**,男,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.563636364,0.581818182,0.685185185,0.603773585,0.862745098,0.236111111,0.208333333,0.222222222,0.222222222,0.252136752
108162**,男,日工設機械108忠,一般生,聯合分發,台灣,畢業,無,無,0.565217391,0.255319149,0.365384615,0.5,0.145833333,0,0,0.194444444,0,0.222222222
108161**,男,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.565217391,0.826086957,0.422222222,0.477272727,0.720930233,0.203703704,0.236111111,0.213675214,0.227124183,0.305555556
108155**,女,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.566037736,0.41509434,0.421052632,0.407407407,0.236363636,0,0,0,0,0
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.568965517,0.426229508,0.317460317,0.6,0.122807018,0.213888889,0.194444444,0.256944444,0,0
108131**,女,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.571428571,0.583333333,0.396825397,0.515625,0.523809524,0.2,0.178240741,0.225694444,0.24537037,0.224537037
108138**,女,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.573770492,0.525423729,0.25862069,0.262295082,0.35,0.166666667,0.194444444,0,0.180555556,0.277777778
108157**,男,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.574074074,0.547169811,0.79245283,0.75,0.588235294,0,0.214285714,0.28968254,0.31547619,0.222222222
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.576923077,0.526315789,0.363636364,0.596491228,0.392857143,0,0,0.291666667,0,0.203703704
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.576923077,0.3,0.58,0.583333333,0.644444444,0,0.194444444,0,0.183333333,0.194444444
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.581395349,0.574468085,0.431372549,0.442307692,0.38,0,0,0,0,0
108111**,女,日企管108忠,一般生,聯合分發,台灣,畢業,無,無,0.581818182,0.267857143,0.301886792,0.431372549,0.36,0.215811966,0.176767677,0.194444444,0.226190476,0.208333333
108122**,男,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.581818182,0.509090909,0.574074074,0.754716981,0.901960784,0.23015873,0.222222222,0.236111111,0.25,0.267094017
108155**,女,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.58490566,0.641509434,0.771929825,0.777777778,0.872727273,0,0.166666667,0.25,0.244152047,0.258838384
108131**,男,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.587301587,0.5,0.619047619,0.578125,0.126984127,0,0,0,0.208333333,0
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.589285714,0.509090909,0.464285714,0.271186441,0.736842105,0.252314815,0.435185185,0.225,0.177777778,0.327777778
108138**,女,日餐管108仁,一般生,技優甄審,台灣,畢業,無,無,0.590163934,0.728813559,0.879310345,0.918032787,0.816666667,0.166666667,0.216666667,0.292929293,0.257936508,0.1875
108124**,男,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.591836735,0.565217391,0.487179487,0.615384615,0.487179487,0.212121212,0.235042735,0.211111111,0.21875,0
108118**,女,日財金108孝,一般生,聯合分發,台灣,畢業,無,無,0.596153846,0.862068966,0.981818182,0.807692308,0.714285714,0.222222222,0.310763889,0.526315789,0.224206349,0.212962963
108125**,女,日財法108忠,一般生,聯合分發,台灣,畢業,無,無,0.596491228,0.266666667,0.333333333,0.37704918,0.483333333,0.212962963,0.175925926,0.212962963,0.166666667,0.212121212
108115**,女,日國貿108忠,一般生,聯合分發,台灣,畢業,無,無,0.603448276,0.475409836,0.271186441,0.125,0.294117647,0,0,0,0,0
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.603448276,0.403508772,0.314814815,0.18,0.480769231,0.194444444,0.465277778,0,0.194444444,0.166666667
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.603448276,0.590163934,0.714285714,0.366666667,0.403508772,0.194444444,0,0.194444444,0.215277778,0.166666667
108155**,女,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.603773585,0.754716981,0.736842105,0.833333333,0.8,0,0.166666667,0.326388889,0,0.231481481
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.604651163,0.85106383,0.862745098,0.980769231,0.84,0,0,0.208333333,0.222222222,0.246031746
108116**,男,日國貿108孝,一般生,聯合分發,台灣,畢業,無,無,0.611111111,0.436363636,0.245614035,0.433962264,0.28,0.194444444,0.166666667,0.208333333,0.181818182,0.208333333
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.611111111,0.767857143,0.728813559,0.551724138,0.561403509,0,0.166666667,0.166666667,0.208333333,0
108156**,男,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.615384615,0.58490566,0.320754717,0.245283019,0.352941176,0,0,0,0,0
108118**,男,日財金108孝,一般生,甄選入學,台灣,畢業,無,無,0.615384615,0.568965517,0.636363636,0.826923077,0.795918367,0,0,0,0,0.21031746
108111**,男,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.618181818,0.767857143,0.754716981,0.294117647,0.22,0.203703704,0.263888889,0.320987654,0.188888889,0.188888889
108131**,女,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.619047619,0.566666667,0.253968254,0.59375,0.603174603,0,0.263888889,0.217592593,0.185185185,0.215277778
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.620689655,0.901639344,0.523809524,0.833333333,0.578947368,0.222222222,0.293402778,0.222222222,0.238095238,0.256944444
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.62295082,0.677966102,0.517241379,0.639344262,0.583333333,0,0.173611111,0,0.166666667,0.166666667
108151**,男,日資科108忠,一般生,甄選入學,台灣,畢業,無,無,0.625,0.358490566,0.304347826,0.369565217,0.2,0,0,0.208333333,0.25,0
108157**,女,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.62962963,0.490566038,0.320754717,0.423076923,0.470588235,0.222222222,0.277777778,0.263888889,0.277777778,0.25
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.62962963,0.781818182,0.473684211,0.830188679,0.76,0.197916667,0.166666667,0.228395062,0.243055556,0.212962963
108161**,男,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.630434783,0.869565217,0.666666667,0.727272727,0.813953488,0.231481481,0.288194444,0.24691358,0.218518519,0.210648148
108125**,女,日財法108忠,一般生,甄選入學,台灣,畢業,無,無,0.631578947,0.666666667,0.555555556,0.295081967,0.083333333,0.194444444,0.277777778,0.215277778,0.236111111,0
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.634615385,0.719298246,0.545454545,0.561403509,0.732142857,0,0,0.236111111,0.246527778,0.222222222
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.634615385,0.52,0.86,0.895833333,0.844444444,0.222222222,0.232638889,0.294444444,0.386904762,0.259259259
108122**,女,日旅展108孝,一般生,甄選入學,台灣,畢業,無,無,0.636363636,0.765957447,0.784313725,0.538461538,0.5,0,0.194444444,0.180555556,0.166666667,0
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.637931034,0.573770492,0.698412698,0.583333333,0.49122807,0.212962963,0.216269841,0.234126984,0.169444444,0.233333333
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.637931034,0.859649123,0.754385965,0.826923077,0.849056604,0.24537037,0.238095238,0.298611111,0.226851852,0.224358974
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.648148148,0.589285714,0.084745763,0.086206897,0.210526316,0.236111111,0.166666667,0,0,0
108152**,女,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.648148148,0.166666667,0.518518519,0.375,0.071428571,0,0.25,0,0,0
108137**,女,日餐管108孝,一般生,技優甄審,台灣,畢業,無,無,0.648148148,0.910714286,0.55,0.322033898,0.125,0,0.409722222,0,0.166666667,0
108161**,男,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.652173913,0.304347826,0.311111111,0.454545455,0.488372093,0.166666667,0.211805556,0.267094017,0.335858586,0.205555556
108136**,女,日餐管108忠,一般生,技優甄審,台灣,畢業,無,無,0.653846154,0.421052632,0.690909091,0.50877193,0.089285714,0,0,0,0,0
108122**,女,日行銷108孝,一般生,甄選入學,台灣,畢業,無,無,0.654545455,0.690909091,0.759259259,0.679245283,0.509803922,0.222222222,0.2,0.183333333,0.216666667,0.215277778
108151**,男,日資科108忠,一般生,甄選入學,台灣,畢業,無,無,0.660714286,0.735849057,0.826086957,0.826086957,0.911111111,0.194444444,0.222222222,0.222222222,0,0.833333333
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.666666667,0.553571429,0.338983051,0.310344828,0.140350877,0,0,0,0,0
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.666666667,0.545454545,0.368421053,0.41509434,0.4,0.208333333,0.206790123,0.185185185,0.215277778,0.178240741
108157**,女,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.666666667,0.660377358,0.396226415,0.346153846,0.117647059,0.166666667,0.194444444,0,0.180555556,0
108152**,男,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.666666667,0.388888889,0.796296296,0.357142857,0.482142857,0,0,0.172222222,0.166666667,0.212962963
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.672727273,0.472727273,0.555555556,0.509433962,0.705882353,0.194444444,0,0.180555556,0.166666667,0.229166667
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.673076923,0.438596491,0.236363636,0.210526316,0.196428571,0,0,0.180555556,0,0
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.673076923,0.82,0.74,0.729166667,0.933333333,0,0.212121212,0.194444444,0.181372549,0.222222222
108112**,男,日企管108孝,一般生,甄選入學,台灣,畢業,無,無,0.673076923,0.872727273,0.87755102,0.836734694,0.632653061,0.236111111,0.261111111,0.27962963,0.25,0.229166667
108124**,男,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.673469388,0.934782609,0.717948718,0.923076923,0.923076923,0.236111111,0.305555556,0.204678363,0.291666667,0.465686275
108162**,男,日工設機械108忠,一般生,聯合分發,台灣,畢業,無,無,0.673913043,0.14893617,0.634615385,0.7,0.520833333,0,0,0.194444444,0.270833333,0.194444444
108117**,女,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.678571429,0.516666667,0.576271186,0.847457627,0.847457627,0,0,0,0,0.179012346
108138**,女,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.68852459,0.474576271,0.844827586,0.770491803,0.566666667,0,0,0,0.194444444,0.277777778
108146**,男,日應英108孝,一般生,聯合分發,台灣,畢業,無,無,0.689655172,0.649122807,0.592592593,0.78,0.596153846,0.25,0.341269841,0.213450292,0.326388889,0.215277778
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.690909091,0.589285714,0.962264151,0.784313725,0.94,0,0.213888889,0.328042328,0.213675214,0.261111111
108136**,男,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.692307692,0.49122807,0.490909091,0.385964912,0.375,0,0,0,0,0
108118**,男,日財金108孝,一般生,聯合分發,台灣,畢業,無,無,0.692307692,0.672413793,0.581818182,0.730769231,0.489795918,0,0,0,0.25,0.166666667
108156**,男,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.692307692,0.396226415,0.79245283,0.509433962,0.725490196,0,0.305555556,0.259259259,0.212962963,0.208333333
108137**,女,日餐管108孝,一般生,技優甄審,台灣,畢業,無,無,0.703703704,0.589285714,0.1,0.06779661,0.357142857,0,0,0,0,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.703703704,0.803571429,0.457627119,0.603448276,0.526315789,0,0.25,0.1875,0.166666667,0.166666667
108157**,男,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.703703704,0.811320755,0.684210526,0.611111111,0.836363636,0,0,0.25,0.222222222,0.270833333
108146**,女,日應英108孝,一般生,聯合分發,台灣,畢業,無,無,0.706896552,0.596491228,0.814814815,0.9,0.826923077,0.246527778,0.280092593,0.410714286,0.3125,0.370833333
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.706896552,0.561403509,0.824561404,0.75,0.528301887,0.222222222,0.25,0.321428571,0.230555556,0.214285714
108111**,女,日企管108忠,一般生,聯合分發,台灣,畢業,無,無,0.709090909,0.714285714,0.716981132,0.901960784,0.8,0.19047619,0.284391534,0.343333333,0.325925926,0.263888889
108145**,男,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.714285714,0.872727273,0.821428571,0.542372881,0.50877193,0.292929293,0.525,0.68452381,0.347222222,0.166666667
108151**,男,日資科108忠,一般生,聯合分發,台灣,畢業,無,無,0.714285714,0.79245283,0.956521739,0.891304348,0.8,0,0.323099415,0.338888889,0.240740741,0.196969697
108162**,男,日工設機械108忠,一般生,甄選入學,台灣,畢業,無,無,0.717391304,0.787234043,0.423076923,0.54,0.1875,0,0,0,0,0
108158**,男,日餐管108忠,一般生,聯合分發,台灣,畢業,無,無,0.717391304,0.933333333,0.976190476,0.95,0.982142857,0.166666667,0.475694444,0.682748538,0.395833333,0.355324074
108138**,女,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.721311475,0.491525424,0.689655172,0.508196721,0.4,0,0,0,0,0.222222222
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.722222222,0.839285714,0.525423729,0.672413793,0.754385965,0,0.214285714,0.215277778,0.25,0.166666667
108152**,女,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.722222222,0.425925926,0.555555556,0.517857143,0.285714286,0,0.25,0.166666667,0,0
108116**,女,日國貿108孝,一般生,聯合分發,台灣,畢業,無,無,0.722222222,0.654545455,0.614035088,0.660377358,0.58,0.246296296,0.255555556,0.288580247,0.285947712,0.238888889
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.724137931,0.666666667,0.614035088,0.519230769,0.566037736,0.209401709,0.208994709,0.239583333,0.188888889,0.2
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.724137931,0.672131148,0.682539683,0.733333333,0.929824561,0.226851852,0.233333333,0.242063492,0.237847222,0.303030303
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.730769231,0.54,0.54,0.5625,0.2,0,0.25,0,0.291666667,0.166666667
108138**,男,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.737704918,0.610169492,0.75862069,0.62295082,0.366666667,0.203703704,0.243055556,0.194444444,0.231481481,0.25
108162**,男,日工設機械108忠,一般生,甄選入學,台灣,畢業,無,無,0.739130435,0.659574468,0.653846154,0.76,0.791666667,0.259259259,0.215277778,0.22962963,0.247076023,0.22979798
108116**,男,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.740740741,0.418181818,0.561403509,0.698113208,0.66,0.173611111,0.166666667,0.203703704,0.206140351,0.185763889
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.745454545,0.418181818,0.666666667,0.698113208,0.607843137,0.212962963,0,0,0.194444444,0.236111111
108156**,男,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.75,0.79245283,0.754716981,0.924528302,0.882352941,0.194444444,0.1875,0,0.166666667,0
108145**,男,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.75,0.936170213,0.823529412,0.692307692,1,0.291666667,0.280092593,0.230902778,0.233796296,0.24537037
108117**,女,日財金108忠,一般生,甄選入學,台灣,畢業,無,無,0.75,0.816666667,0.830508475,0.271186441,0.423728814,0.178571429,0.225308642,0.219135802,0.277777778,0.25
108123**,男,日行銷109仁,一般生,申請入學,台灣,畢業,無,無,0.75,#N/A,#N/A,0.964285714,0.903846154,0,0,0,0.26984127,0.483918129
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.759259259,0.625,0.576271186,0.620689655,0.771929825,0,0.215277778,0.198412698,0.183333333,0.166666667
108161**,男,日工設產品108忠,一般生,聯合分發,台灣,畢業,無,無,0.760869565,0.5,0.511111111,0.522727273,0.418604651,0.201388889,0.25,0.238095238,0.277777778,0.21031746
108122**,女,日行銷108孝,一般生,甄選入學,台灣,畢業,無,無,0.763636364,0.636363636,0.611111111,0.641509434,0.62745098,0.181818182,0.188888889,0.183333333,0.180555556,0.222222222
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.76744186,0.553191489,0.666666667,0.730769231,0.56,0.194444444,0,0.238425926,0.194444444,0.197916667
108117**,男,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.767857143,0.95,0.966101695,0.898305085,0.898305085,0.166666667,0.242592593,0.248737374,0.340909091,0.222222222
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.769230769,0.701754386,0.454545455,0.368421053,0.303571429,0.180555556,0.2,0.236111111,0.166666667,0
108125**,女,日財法108忠,一般生,甄選入學,台灣,畢業,無,無,0.771929825,0.583333333,0.031746032,0.540983607,0.183333333,0,0,0.194444444,0.180555556,0
108155**,男,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.773584906,0.698113208,0.578947368,0.444444444,0.618181818,0,0.166666667,0,0.208333333,0.166666667
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.775862069,0.639344262,0.396825397,0.916666667,0.649122807,0.224206349,0.211111111,0.199074074,0.398148148,0.225694444
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.777777778,0.428571429,0.491525424,0.327586207,0.403508772,0,0,0.166666667,0,0
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.777777778,0.709090909,0.50877193,0.547169811,0.68,0.263888889,0.216049383,0.209876543,0.224747475,0.190972222
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.781818182,0.696428571,0.924528302,0.960784314,0.96,0.194444444,0.256944444,0.37808642,0.285024155,0.334876543
108161**,男,日工設產品108忠,一般生,聯合分發,台灣,畢業,無,無,0.782608696,0.586956522,0.488888889,0.386363636,0.139534884,0.211805556,0.212962963,0.222222222,0.222222222,0.263888889
108151**,男,日資科108忠,一般生,聯合分發,台灣,畢業,無,無,0.785714286,0.660377358,0.869565217,0.413043478,0.977777778,0,0,0.180555556,0.180555556,0.261111111
108112**,女,日企管108孝,一般生,甄選入學,台灣,畢業,無,無,0.788461538,0.472727273,0.428571429,0.510204082,0.551020408,0,0.191919192,0.179012346,0.190972222,0.180555556
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.788461538,1,0.96,0.9375,0.866666667,0.215277778,0.305555556,0.394444444,0.560846561,0.289351852
108125**,女,日財法108忠,一般生,甄選入學,台灣,畢業,無,無,0.789473684,0.783333333,0.777777778,0.770491803,0.616666667,0.194444444,0.211805556,0.244444444,0.196969697,0.271367521
108125**,女,日財法108忠,一般生,聯合分發,台灣,畢業,無,無,0.789473684,0.716666667,0.920634921,0.62295082,0.583333333,0.255952381,0.265277778,0.259259259,0.253472222,0.263888889
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.790697674,0.744680851,0.725490196,0.826923077,0.7,0,0,0.166666667,0.208333333,0.25
108155**,男,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.79245283,0.962264151,0.964912281,0.962962963,1,0.26010101,0.503703704,0.527777778,0.429012346,0.612433862
108131**,女,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.793650794,0.9,0.857142857,0.625,0.380952381,0.188888889,0.255555556,0.305555556,0.302083333,0.233333333
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.796296296,0.714285714,0.610169492,0.75862069,0.649122807,0,0.25,0,0.222222222,0
108137**,男,日餐管108孝,一般生,甄選入學,台灣,畢業,無,無,0.796296296,0.946428571,0.633333333,0.627118644,0.839285714,0.166666667,0.241666667,0.216374269,0,0.234126984
108152**,男,日資科108孝,一般生,技優甄審,台灣,畢業,無,無,0.796296296,0.722222222,0.648148148,0.607142857,0.553571429,0,0.212962963,0.203703704,0.179487179,0.234126984
108157**,男,日創設108忠,一般生,聯合分發,台灣,畢業,無,無,0.796296296,0.773584906,0.830188679,0.769230769,0.666666667,0.194444444,0.194444444,0.25,0.274509804,0.183333333
108138**,女,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.803278689,0.86440678,0.827586207,0.885245902,0.866666667,0.204545455,0.307017544,0.260288066,0.239316239,0.224206349
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.803571429,0.563636364,0.875,0.694915254,0.877192982,0.326388889,0.341049383,0.531045752,0.450396825,0.333333333
108162**,男,日工設機械108忠,一般生,甄選入學,台灣,畢業,無,無,0.804347826,0.744680851,0.576923077,0.74,0.8125,0,0.194444444,0.2,0.236111111,0.245614035
108156**,男,日多遊108孝,一般生,聯合分發,台灣,畢業,無,無,0.807692308,0.528301887,0.924528302,0.962264151,0.68627451,0.166666667,0,0.316666667,0.546296296,0
108131**,男,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.80952381,0.783333333,0.825396825,0.671875,0.746031746,0.236111111,0.194444444,0.238888889,0.231481481,0.227777778
108146**,女,日應英108孝,一般生,聯合分發,台灣,畢業,無,無,0.810344828,0.789473684,0.796296296,0.92,0.923076923,0.196428571,0.416666667,0.227777778,0.31712963,0.414930556
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.813953488,0.425531915,0.607843137,0.403846154,0.6,0,0,0,0.166666667,0.19047619
108157**,男,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.814814815,0.622641509,0.773584906,0.692307692,0.725490196,0,0,0.291666667,0.222222222,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.814814815,0.857142857,0.779661017,0.74137931,0.842105263,0,0.215277778,0.215277778,0.194444444,0.194444444
108152**,男,日資科108孝,一般生,技優甄審,台灣,畢業,無,無,0.814814815,0.907407407,0.962962963,0.910714286,0.946428571,0.305555556,0.446428571,0.551388889,0.423076923,0.456790123
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.818181818,0.945454545,0.981481481,0.962264151,1,0.241666667,0.325163399,0.397222222,0.591049383,0.490277778
108138**,男,日餐管108仁,一般生,技優甄審,台灣,畢業,無,無,0.819672131,0.796610169,0.534482759,0.655737705,0.55,0.194444444,0.194444444,0,0.222222222,0.166666667
108117**,女,日財金108忠,一般生,甄選入學,台灣,畢業,無,無,0.821428571,0.7,0.813559322,0.677966102,0.525423729,0.236111111,0,0.194444444,0.25,0.185185185
108112**,男,日企管108孝,一般生,聯合分發,台灣,畢業,無,無,0.826923077,0.927272727,0.836734694,0.795918367,0.510204082,0.225308642,0.268518519,0.235449735,0.239583333,0.21875
108132**,男,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.827586207,0.655737705,0.587301587,0.716666667,0.614035088,0.194444444,0.166666667,0.166666667,0.222222222,0
108115**,女,日國貿108忠,一般生,甄選入學,台灣,畢業,無,無,0.827586207,0.68852459,0.644067797,0.589285714,0.784313725,0,0,0,0.166666667,0
108155**,女,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.830188679,0.58490566,0.912280702,0.814814815,0.945454545,0.240740741,0.227272727,0.662037037,0.236111111,0.314236111
108116**,男,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.833333333,0.727272727,0.719298246,0.905660377,0.72,0.240740741,0.285714286,0.291666667,0.368518519,0.357638889
108157**,男,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.833333333,0.509433962,0.754716981,0.730769231,0.68627451,0,0,0,0.201388889,0
108137**,女,日餐管108孝,一般生,甄選入學,台灣,畢業,無,無,0.833333333,0.714285714,0.883333333,0.796610169,0.696428571,0,0.175925926,0.555555556,0.208333333,0.217592593
108142**,女,日旅展108孝,一般生,技優甄審,台灣,畢業,無,無,0.837209302,0.680851064,0.294117647,0.326923077,0.16,0,0,0,0,0
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.839285714,0.636363636,0.857142857,0.728813559,0.912280702,0.295634921,0.414930556,0.494791667,0.342592593,0.364197531
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.844827586,0.836065574,0.380952381,0.466666667,0.807017544,0.24537037,0.350694444,0.216666667,0.215277778,0.201388889
108141**,男,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.844827586,0.736842105,0.456140351,0.615384615,0.622641509,0.333333333,0.243055556,0.236111111,0.231481481,0.270833333
108156**,女,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.846153846,0.547169811,0.679245283,0.566037736,0.549019608,0.25,0.228395062,0.222222222,0.231481481,0.166666667
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.846153846,0.8,0.92,0.916666667,0.8,0.25,0.241319444,0.435185185,0.326388889,0.212121212
